root,word,count,wazn,wazn_canonical,morph_type,root_audited,wazn_in_db
ءزز,تَؤُزُّهُم,1,تَفُعْلُهُم,تَفُعْل,verb,false,true
ءزف,أَزِفَتِ,1,فَعِلَتِ,فَعِلَت,verb,false,false
ءزف,الأَزِفَةُ,1,الفَعِلَةُ,الفَعِلَة,noun,false,true
ءزف,الأَزِفَةِ,1,الفَعِلَةِ,الفَعِلَة,noun,false,true
ءسر,أَسْرَهُم,1,فَعْلَهُم,فَعْل,noun,false,true
ءسر,أُسَارَى,1,فُعَالَى,فُعَالَى,noun,false,true
ءسر,الأَسْرَى,1,الفَعْلَى,الفَعْلَى,noun,false,true
ءسر,وَأَسِيرًا,1,وَفَعِيلًا,وَفَعِيل,noun,false,true
ءسر,وَتَأْسِرُونَ,1,وَتَفْعِلُونَ,وَتَفْعِل,verb,false,true
ءسس,أَسَّسَ,2,فَعْلَسَ,فَعْلَس,noun,false,false
ءسس,أُسِّسَ,1,فُعْلِسَ,فُعْلِس,noun,false,false
ءسف,ءَاسَفُونَا,1,فَاعَلُونَا,فَاعَلُو,noun,false,false
ءسف,أَسَفًا,1,فَعَلًا,فَعَل,noun,false,true
ءسف,أَسِفًا,2,فَعِلًا,فَعِل,noun,false,true
ءسف,يَاأَسَفَى,1,يَافَعَلَى,يَافَعَلَى,noun,false,false
ءسن,ءَاسِنٍ,1,فَاعِلٍ,فَاعِل,noun,false,true
ءشر,أَشِرٌ,1,فَعِلٌ,فَعِل,noun,false,true
ءشر,الأَشِرُ,1,الفَعِلُ,الفَعِل,noun,false,true
ءصر,إِصْرًا,1,فِعْلًا,فِعْل,noun,false,true
ءصر,إِصْرَهُم,1,فِعْلَهُم,فِعْل,noun,false,true
ءصر,إِصْرِي,1,فِعْلِي,فِعْل,noun,false,true
ءصل,أَصْلُهَا,1,فَعْلُهَا,فَعْل,noun,false,true
ءصل,أَصْلِ,1,فَعْلِ,فَعْل,noun,false,true
ءصل,أُصُولِهَا,1,فُعُولِهَا,فُعُول,noun,false,true
ءصل,وَأَصِيلاً,4,وَفَعِيلاً,وَفَعِيل,noun,false,true
ءصل,وَالأَصَالِ,3,وَالفَعَالِ,وَالفَعَال,noun,false,true
ءفف,أُفٍّ,3,فُعْلٍ,فُعْل,noun,false,true
ءفق,بِالأُفُقِ,2,بِالفُعُلِ,بِالفُعُل,noun,false,true
ءفك,أَئِفْكًا,1,فَئِعْلًا,فَئِعْل,noun,false,false
ءفك,أَفَّاكٍ,2,فَعَّالٍ,فَعَّال,noun,false,true
ءفك,أُفِكَ,1,فُعِلَ,فُعِل,verb,false,true
ءفك,إِفْكًا,1,فِعْلًا,فِعْل,noun,false,true
ءفك,إِفْكٌ,4,فِعْلٌ,فِعْل,noun,false,true
ءفك,إِفْكُهُم,1,فِعْلُهُم,فِعْل,noun,false,true
ءفك,إِفْكِهِم,1,فِعْلِهِم,فِعْل,noun,false,true
ءفك,بِالإِفْكِ,1,بِالفِعْلِ,بِالفِعْل,noun,false,true
ءفك,تُؤْفَكُونَ,4,تُفْعَلُونَ,تُفْعَل,verb,false,true
ءفك,لِتَأْفِكَنَا,1,لِتَفْعِلَنَا,لِتَفْعِل,verb,false,true
ءفك,وَالْمُؤْتَفِكَاتُ,1,وَالْمُفْتَعِلَاتُ,وَالْمُفْتَعِل,noun,false,true
ءفك,وَالْمُؤْتَفِكَاتِ,1,وَالْمُفْتَعِلَاتِ,وَالْمُفْتَعِل,noun,false,true
ءفك,وَالْمُؤْتَفِكَةَ,1,وَالْمُفْتَعِلَةَ,وَالْمُفْتَعِلَة,noun,false,true
ءفك,يَأْفِكُونَ,2,يَفْعِلُونَ,يَفْعِل,verb,false,false
ءفك,يُؤْفَكُ,2,يُفْعَلُ,يُفْعَل,verb,false,false
ءفك,يُؤْفَكُونَ,6,يُفْعَلُونَ,يُفْعَل,verb,false,false
ءفل,أَفَلَ,2,فَعَلَ,فَعَل,verb,false,true
ءفل,أَفَلَت,1,فَعَلَت,فَعَلَت,verb,false,false
ءفل,الأَفِلِينَ,1,الفَعِلِينَ,الفَعِل,noun,false,true
ءكل,أَكَلَ,1,فَعَلَ,فَعَل,verb,false,true
ءكل,أَكَلَهُ,1,فَعَلَهُ,فَعَل,noun,false,true
ءكل,أَكَّالُونَ,1,فَعَّالُونَ,فَعَّال,noun,false,true
ءكل,أَكْلاً,1,فَعْلاً,فَعْل,noun,false,true
ءكل,أُكُلٍ,1,فُعُلٍ,فُعُل,noun,false,true
ءكل,أُكُلَهَا,3,فُعُلَهَا,فُعُل,noun,false,true
ءكل,أُكُلُهَا,1,فُعُلُهَا,فُعُل,noun,false,true
ءكل,أُكُلُهُ,1,فُعُلُهُ,فُعُل,noun,false,true
ءكل,الأُكُلِ,1,الفُعُلِ,الفُعُل,noun,false,true
ءكل,تَأْكُل,2,تَفْعُل,تَفْعُل,verb,false,true
ءكل,تَأْكُلُ,4,تَفْعُلُ,تَفْعُل,verb,false,true
ءكل,تَأْكُلُهُ,1,تَفْعُلُهُ,تَفْعُل,verb,false,true
ءكل,تَأْكُلُوا,8,تَفْعُلُوا,تَفْعُلُو,verb,false,false
ءكل,تَأْكُلُونَ,11,تَفْعُلُونَ,تَفْعُل,verb,false,true
ءكل,تَأْكُلُوهَا,1,تَفْعُلُوهَا,تَفْعُلُو,verb,false,false
ءكل,فَأَكَلاَ,1,فَفَعَلاَ,فَفَعَل,noun,false,true
ءكل,فَأَكَلَهُ,1,فَفَعَلَهُ,فَفَعَل,noun,false,true
ءكل,فَتَأْكُلُ,1,فَتَفْعُلُ,فَتَفْعُل,verb,false,true
ءكل,فَلْيَأْكُل,1,فَلْيَفْعُل,فَلْيَفْعُل,verb,false,false
ءكل,لأَكَلُوا,1,لفَعَلُوا,لفَعَلُو,verb,false,false
ءكل,لأَكِلُونَ,2,لفَعِلُونَ,لفَعِل,noun,false,true
ءكل,لَيَأْكُلُونَ,2,لَيَفْعُلُونَ,لَيَفْعُل,verb,false,false
ءكل,لِتَأْكُلُوا,2,لِتَفْعُلُوا,لِتَفْعُلُو,verb,false,false
ءكل,لِلأَكِلِينَ,1,لِلفَعِلِينَ,لِلفَعِل,noun,false,true
ءكل,لِيَأْكُلُوا,1,لِيَفْعُلُوا,لِيَفْعُلُو,verb,false,false
ءكل,مَأْكُولٍ,1,مَفْعُولٍ,مَفْعُول,noun,false,true
ءكل,نَأْكُلَ,1,نَفْعُلَ,نَفْعُل,verb,false,false
ءكل,وَأَكْلِهِم,1,وَفَعْلِهِم,وَفَعْل,noun,false,true
ءكل,وَأَكْلِهِمُ,2,وَفَعْلِهِمُ,وَفَعْل,noun,false,true
ءكل,وَتَأْكُلُونَ,1,وَتَفْعُلُونَ,وَتَفْعُل,verb,false,true
ءكل,وَيَأْكُلُونَ,1,وَيَفْعُلُونَ,وَيَفْعُل,verb,false,false
ءكل,يَأْكُلاَنِ,1,يَفْعُلاَنِ,يَفْعُل,verb,false,false
ءكل,يَأْكُلَ,1,يَفْعُلَ,يَفْعُل,verb,false,false
ءكل,يَأْكُلَهُ,1,يَفْعُلَهُ,يَفْعُل,verb,false,false
ءكل,يَأْكُلُ,4,يَفْعُلُ,يَفْعُل,verb,false,false
ءكل,يَأْكُلُهُ,1,يَفْعُلُهُ,يَفْعُل,verb,false,false
ءكل,يَأْكُلُهُنَّ,2,يَفْعُلُهُنَّ,يَفْعُل,verb,false,false
ءلت,أَلَتْنَاهُم,1,فَعَلْنَاهُم,فَعَلْن,verb,false,false
ءلف,ءَالاَفٍ,2,فَاعاَلٍ,فَاعاَل,noun,false,true
ءلف,أَلَّفَ,1,فَعَّلَ,فَعَّل,verb,false,true
ءلف,أَلَّفْتَ,1,فَعَّلْتَ,فَعَّلْت,verb,false,false
ءلف,أَلْفًا,1,فَعْلًا,فَعْل,noun,false,true
ءلف,أَلْفٌ,1,فَعْلٌ,فَعْل,noun,false,true
ءلف,أَلْفٍ,1,فَعْلٍ,فَعْل,noun,false,true
ءلف,أَلْفَ,4,فَعْلَ,فَعْل,noun,false,true
ءلف,أَلْفَيْنِ,1,فَعْلَيْنِ,فَعْل,noun,false,true
ءلف,أَلْفِ,1,فَعْلِ,فَعْل,noun,false,true
ءلف,أُلُوفٌ,1,فُعُولٌ,فُعُول,noun,false,true
ءلف,إِلاَفِهِم,1,فِعاَلِهِم,فِعاَل,noun,false,true
ءلف,بِأَلْفٍ,1,بِفَعْلٍ,بِفَعْل,noun,false,true
ءلف,فَأَلَّفَ,1,فَفَعَّلَ,فَفَعَّل,verb,false,true
ءلف,كَأَلْفِ,1,كَفَعْلِ,كَفَعْل,noun,false,true
ءلف,لإِيلاَفِ,1,لفِيعاَلِ,لفِيعاَل,noun,false,true
ءلف,وَأَلَّفَ,1,وَفَعَّلَ,وَفَعَّل,verb,false,true
ءلف,وَالْمُؤَلَّفَةِ,1,وَالْمُفَعَّلَةِ,وَالْمُفَعَّلَة,noun,false,true
ءلف,يُؤَلِّفُ,1,يُفَعِّلُ,يُفَعِّل,verb,false,false
ءلم,أَلِيمًا,14,فَعِيلًا,فَعِيل,noun,false,true
ءلم,أَلِيمٌ,38,فَعِيلٌ,فَعِيل,noun,false,true
ءلم,أَلِيمٍ,14,فَعِيلٍ,فَعِيل,noun,false,true
ءلم,الأَلِيمَ,4,الفَعِيلَ,الفَعِيل,noun,false,true
ءلم,الأَلِيمُ,1,الفَعِيلُ,الفَعِيل,noun,false,true
ءلم,الأَلِيمِ,1,الفَعِيلِ,الفَعِيل,noun,false,true
ءلم,تَأْلَمُونَ,2,تَفْعَلُونَ,تَفْعَل,verb,false,true
ءلم,يَأْلَمُونَ,1,يَفْعَلُونَ,يَفْعَل,verb,false,false
ءمت,أَمْتًا,1,فَعْلًا,فَعْل,noun,false,true
ءمد,أَمَدًا,3,فَعَلًا,فَعَل,noun,false,true
ءمد,الأَمَدُ,1,الفَعَلُ,الفَعَل,noun,false,true
ءمر,ءَامُرُهُ,1,فَاعُلُهُ,فَاعُل,noun,false,true
ءمر,أَتَأْمُرُونَ,1,فَتَأْعُلُونَ,فَتَأْعُل,noun,false,false
ءمر,أَمَرَ,7,فَعَلَ,فَعَل,verb,false,true
ءمر,أَمَرَكُمُ,1,فَعَلَكُمُ,فَعَل,noun,false,true
ءمر,أَمَرَنَا,1,فَعَلَنَا,فَعَل,verb,false,true
ءمر,أَمَرَهُ,1,فَعَلَهُ,فَعَل,noun,false,true
ءمر,أَمَرَهُم,1,فَعَلَهُم,فَعَل,noun,false,true
ءمر,أَمَرْتَنِي,1,فَعَلْتَنِي,فَعَلْتَن,verb,false,false
ءمر,أَمَرْتَهُم,1,فَعَلْتَهُم,فَعَلْت,verb,false,false
ءمر,أَمَرْتُكَ,1,فَعَلْتُكَ,فَعَلْت,verb,false,false
ءمر,أَمَرْنَا,1,فَعَلْنَا,فَعَل,verb,false,true
ءمر,أَمْرًا,17,فَعْلًا,فَعْل,noun,false,true
ءمر,أَمْرٌ,1,فَعْلٌ,فَعْل,noun,false,true
ءمر,أَمْرٍ,7,فَعْلٍ,فَعْل,noun,false,true
ءمر,أَمْرَ,4,فَعْلَ,فَعْل,noun,false,true
ءمر,أَمْرَكُم,1,فَعْلَكُم,فَعْل,noun,false,true
ءمر,أَمْرَنَا,1,فَعْلَنَا,فَعْل,verb,false,true
ءمر,أَمْرَهَا,1,فَعْلَهَا,فَعْل,noun,false,true
ءمر,أَمْرَهُم,6,فَعْلَهُم,فَعْل,noun,false,true
ءمر,أَمْرُ,13,فَعْلُ,فَعْل,noun,false,true
ءمر,أَمْرُكُم,1,فَعْلُكُم,فَعْل,noun,false,true
ءمر,أَمْرُنَا,8,فَعْلُنَا,فَعْل,verb,false,true
ءمر,أَمْرُهُ,2,فَعْلُهُ,فَعْل,noun,false,true
ءمر,أَمْرُهُم,1,فَعْلُهُم,فَعْل,noun,false,true
ءمر,أَمْرِ,9,فَعْلِ,فَعْل,noun,false,true
ءمر,أَمْرِكُم,1,فَعْلِكُم,فَعْل,noun,false,true
ءمر,أَمْرِنَا,5,فَعْلِنَا,فَعْل,verb,false,true
ءمر,أَمْرِهَا,2,فَعْلِهَا,فَعْل,noun,false,true
ءمر,أَمْرِهِ,7,فَعْلِهِ,فَعْل,noun,false,true
ءمر,أَمْرِهِم,4,فَعْلِهِم,فَعْل,noun,false,true
ءمر,أَمْرِي,8,فَعْلِي,فَعْل,noun,false,true
ءمر,أَيَأْمُرُكُم,1,فَيَأْعُلُكُم,فَيَأْعُل,noun,false,false
ءمر,أُمِرُوا,3,فُعِلُوا,فُعِلُو,verb,false,false
ءمر,أُمِرْتَ,2,فُعِلْتَ,فُعِلْت,verb,false,false
ءمر,أُمِرْتُ,5,فُعِلْتُ,فُعِلْت,verb,false,false
ءمر,إِمْرًا,1,فِعْلًا,فِعْل,noun,false,true
ءمر,الأَمِرُونَ,1,الفَعِلُونَ,الفَعِل,noun,false,true
ءمر,الأَمْرَ,7,الفَعْلَ,الفَعْل,noun,false,true
ءمر,الأَمْرُ,12,الفَعْلُ,الفَعْل,noun,false,true
ءمر,الأَمْرِ,13,الفَعْلِ,الفَعْل,noun,false,true
ءمر,الأُمُورُ,8,الفُعُولُ,الفُعُول,noun,false,true
ءمر,الأُمُورِ,5,الفُعُولِ,الفُعُول,noun,false,true
ءمر,بِأَمْرِ,2,بِفَعْلِ,بِفَعْل,noun,false,true
ءمر,بِأَمْرِنَا,2,بِفَعْلِنَا,بِفَعْل,verb,false,true
ءمر,بِأَمْرِهِ,12,بِفَعْلِهِ,بِفَعْل,noun,false,true
ءمر,بِأَمْرِهِم,1,بِفَعْلِهِم,بِفَعْل,noun,false,true
ءمر,تَأْمُرُكَ,1,تَفْعُلُكَ,تَفْعُل,verb,false,true
ءمر,تَأْمُرُنَا,1,تَفْعُلُنَا,تَفْعُل,verb,false,true
ءمر,تَأْمُرُهُم,1,تَفْعُلُهُم,تَفْعُل,verb,false,true
ءمر,تَأْمُرُونَ,3,تَفْعُلُونَ,تَفْعُل,verb,false,true
ءمر,تَأْمُرُونَنَا,1,تَفْعُلُونَنَا,تَفْعُل,verb,false,true
ءمر,تَأْمُرُونِّي,1,تَفْعُلُونِّي,تَفْعُل,verb,false,true
ءمر,تَأْمُرِينَ,1,تَفْعُلِينَ,تَفْعُل,verb,false,true
ءمر,تُؤْمَرُ,2,تُفْعَلُ,تُفْعَل,verb,false,true
ءمر,تُؤْمَرُونَ,2,تُفْعَلُونَ,تُفْعَل,verb,false,true
ءمر,لأَمَّارَةٌ,1,لفَعَّالَةٌ,لفَعَّالَة,noun,false,true
ءمر,لأَمْرِ,1,لفَعْلِ,لفَعْل,noun,false,true
ءمر,وَأَمَرُوا,1,وَفَعَلُوا,وَفَعَلُو,verb,false,false
ءمر,وَأَمْرُهُ,1,وَفَعْلُهُ,وَفَعْل,noun,false,true
ءمر,وَأَمْرُهُم,1,وَفَعْلُهُم,وَفَعْل,noun,false,true
ءمر,وَأُمِرْتُ,6,وَفُعِلْتُ,وَفُعِلْت,verb,false,false
ءمر,وَأُمِرْنَا,1,وَفُعِلْنَا,وَفُعِل,verb,false,true
ءمر,وَأْتَمِرُوا,1,وَفْتَعِلُوا,وَفْتَعِلُو,noun,false,false
ءمر,وَأْمُر,4,وَفْعُل,وَفْعُل,noun,false,true
ءمر,وَالأَمْرُ,3,وَالفَعْلُ,وَالفَعْل,noun,false,true
ءمر,وَلأَمُرَنَّهُم,2,وَلفَعُلَنَّهُم,وَلفَعُلَن,verb,false,false
ءمر,وَيَأْمُرُكُم,1,وَيَفْعُلُكُم,وَيَفْعُل,verb,false,false
ءمر,وَيَأْمُرُونَ,4,وَيَفْعُلُونَ,وَيَفْعُل,verb,false,false
ءمر,يَأْتَمِرُونَ,1,يَفْتَعِلُونَ,يَفْتَعِل,verb,false,false
ءمر,يَأْمُرَكُم,1,يَفْعُلَكُم,يَفْعُل,verb,false,false
ءمر,يَأْمُرُ,5,يَفْعُلُ,يَفْعُل,verb,false,false
ءمر,يَأْمُرُكُم,4,يَفْعُلُكُم,يَفْعُل,verb,false,false
ءمر,يَأْمُرُهُم,1,يَفْعُلُهُم,يَفْعُل,verb,false,false
ءمر,يَأْمُرُونَ,3,يَفْعُلُونَ,يَفْعُل,verb,false,false
ءمر,يُؤْمَرُونَ,2,يُفْعَلُونَ,يُفْعَل,verb,false,false
ءمل,أَمَلاً,1,فَعَلاً,فَعَل,noun,false,true
ءمل,الأَمَلُ,1,الفَعَلُ,الفَعَل,noun,false,true
ءمم,ءَامِّينَ,1,فَاعْلِينَ,فَاعْل,noun,false,true
ءمم,أَئِمَّةً,4,فَئِعْلَةً,فَئِعْلَة,noun,false,false
ءمم,أَئِمَّةَ,1,فَئِعْلَةَ,فَئِعْلَة,noun,false,false
ءمم,أَمَامَهُ,1,فَعَالَهُ,فَعَال,noun,false,true
ءمم,أُمَمًا,2,فُعَلًا,فُعَل,noun,false,true
ءمم,أُمَمٌ,3,فُعَلٌ,فُعَل,noun,false,true
ءمم,أُمَمٍ,6,فُعَلٍ,فُعَل,noun,false,true
ءمم,أُمَّ,3,فُعْلَ,فُعْل,noun,false,true
ءمم,أُمَّةً,14,فُعْلَةً,فُعْلَة,noun,false,true
ءمم,أُمَّةٌ,10,فُعْلَةٌ,فُعْلَة,noun,false,true
ءمم,أُمَّةٍ,25,فُعْلَةٍ,فُعْلَة,noun,false,true
ءمم,أُمَّتُكُم,2,فُعْلَتُكُم,فُعْلَت,verb,false,false
ءمم,أُمَّهَاتُكُم,1,فُعْلَهَاتُكُم,فُعْلَه,noun,false,false
ءمم,أُمَّهَاتُهُم,2,فُعْلَهَاتُهُم,فُعْلَه,noun,false,false
ءمم,أُمَّهَاتِكُم,5,فُعْلَهَاتِكُم,فُعْلَه,noun,false,false
ءمم,أُمَّهَاتِهِم,1,فُعْلَهَاتِهِم,فُعْلَه,noun,false,false
ءمم,أُمُّ,2,فُعْلُ,فُعْل,noun,false,true
ءمم,أُمُّكِ,1,فُعْلُكِ,فُعْل,noun,false,true
ءمم,أُمُّهُ,2,فُعْلُهُ,فُعْل,noun,false,true
ءمم,أُمِّ,3,فُعْلِ,فُعْل,noun,false,true
ءمم,أُمِّكَ,2,فُعْلِكَ,فُعْل,noun,false,true
ءمم,أُمِّهَا,1,فُعْلِهَا,فُعْل,noun,false,true
ءمم,أُمِّهِ,1,فُعْلِهِ,فُعْل,noun,false,true
ءمم,أُمِّيُّونَ,1,فُعْلِيُّونَ,فُعْلِي,noun,false,false
ءمم,إِمَامًا,4,فِعَالًا,فِعَال,noun,false,true
ءمم,إِمَامٍ,1,فِعَالٍ,فِعَال,noun,false,true
ءمم,الأُمَمِ,1,الفُعَلِ,الفُعَل,noun,false,true
ءمم,الأُمِّيَّ,1,الفُعْلِيَّ,الفُعْل,noun,false,true
ءمم,الأُمِّيِّ,1,الفُعْلِيِّ,الفُعْل,noun,false,true
ءمم,الأُمِّيِّنَ,2,الفُعْلِيِّنَ,الفُعْل,noun,false,true
ءمم,بِإِمَامِهِم,1,بِفِعَالِهِم,بِفِعَال,noun,false,true
ءمم,فَأُمُّهُ,1,فَفُعْلُهُ,فَفُعْل,noun,false,true
ءمم,فَلأُمِّهِ,2,فَلفُعْلِهِ,فَلفُعْل,noun,false,false
ءمم,لَبِإِمَامٍ,1,لَبِفِعَالٍ,لَبِفِعَال,noun,false,false
ءمم,وَأُمَمٌ,1,وَفُعَلٌ,وَفُعَل,noun,false,true
ءمم,وَأُمَّهَاتُ,1,وَفُعْلَهَاتُ,وَفُعْلَه,noun,false,false
ءمم,وَأُمَّهَاتُكُمُ,1,وَفُعْلَهَاتُكُمُ,وَفُعْلَه,noun,false,false
ءمم,وَأُمَّهُ,2,وَفُعْلَهُ,وَفُعْل,noun,false,true
ءمم,وَأُمُّهُ,1,وَفُعْلُهُ,وَفُعْل,noun,false,true
ءمم,وَأُمِّهِ,1,وَفُعْلِهِ,وَفُعْل,noun,false,true
ءمم,وَأُمِّيَ,1,وَفُعْلِيَ,وَفُعْل,noun,false,true
ءمم,وَإِمَائِكُم,1,وَفِعَائِكُل,وَفِعَائِكُل,noun,false,false
ءمم,وَالأُمِّيِّنَ,1,وَالفُعْلِيِّنَ,وَالفُعْل,noun,false,true
ءمم,يَبْنَؤُمَّ,1,يَبْنَفُعْلَ,يَبْنَفُعْل,noun,false,false
ءمن,ءَأَمِنتُم,1,فَأَعِلتُم,فَأَعِلتُم,verb,false,false
