root,word,count
ءمر,أُمِرْتُ,5
ءمر,إِمْرًا,1
ءمر,الأَمِرُونَ,1
ءمر,الأَمْرَ,7
ءمر,الأَمْرُ,12
ءمر,الأَمْرِ,13
ءمر,الأُمُورُ,8
ءمر,الأُمُورِ,5
ءمر,بِأَمْرِ,2
ءمر,بِأَمْرِنَا,2
ءمر,بِأَمْرِهِ,12
ءمر,بِأَمْرِهِم,1
ءمر,تَأْمُرُكَ,1
ءمر,تَأْمُرُنَا,1
ءمر,تَأْمُرُهُم,1
ءمر,تَأْمُرُونَ,3
ءمر,تَأْمُرُونَنَا,1
ءمر,تَأْمُرُونِّي,1
ءمر,تَأْمُرِينَ,1
ءمر,تُؤْمَرُ,2
ءمر,تُؤْمَرُونَ,2
ءمر,لأَمَّارَةٌ,1
ءمر,لأَمْرِ,1
ءمر,وَأَمَرُوا,1
ءمر,وَأَمْرُهُ,1
ءمر,وَأَمْرُهُم,1
ءمر,وَأُمِرْتُ,6
ءمر,وَأُمِرْنَا,1
ءمر,وَأْتَمِرُوا,1
ءمر,وَأْمُر,4
ءمر,وَالأَمْرُ,3
ءمر,وَلأَمُرَنَّهُم,2
ءمر,وَيَأْمُرُكُم,1
ءمر,وَيَأْمُرُونَ,4
ءمر,يَأْتَمِرُونَ,1
ءمر,يَأْمُرَكُم,1
ءمر,يَأْمُرُ,5
ءمر,يَأْمُرُكُم,4
ءمر,يَأْمُرُهُم,1
ءمر,يَأْمُرُونَ,3
ءمر,يُؤْمَرُونَ,2
ءمل,أَمَلاً,1
ءمل,الأَمَلُ,1
ءمم,ءَامِّينَ,1
ءمم,أَئِمَّةً,4
ءمم,أَئِمَّةَ,1
ءمم,أَمَامَهُ,1
ءمم,أُمَمًا,2
ءمم,أُمَمٌ,3
ءمم,أُمَمٍ,6
ءمم,أُمَّ,3
ءمم,أُمَّةً,14
ءمم,أُمَّةٌ,10
ءمم,أُمَّةٍ,25
ءمم,أُمَّتُكُم,2
ءمم,أُمَّهَاتُكُم,1
ءمم,أُمَّهَاتُهُم,2
ءمم,أُمَّهَاتِكُم,5
ءمم,أُمَّهَاتِهِم,1
ءمم,أُمُّ,2
ءمم,أُمُّكِ,1
ءمم,أُمُّهُ,2
ءمم,أُمِّ,3
ءمم,أُمِّكَ,2
ءمم,أُمِّهَا,1
ءمم,أُمِّهِ,1
ءمم,أُمِّيُّونَ,1
ءمم,إِمَامًا,4
ءمم,إِمَامٍ,1
ءمم,الأُمَمِ,1
ءمم,الأُمِّيَّ,1
ءمم,الأُمِّيِّ,1
ءمم,الأُمِّيِّنَ,2
ءمم,بِإِمَامِهِم,1
ءمم,فَأُمُّهُ,1
ءمم,فَلأُمِّهِ,2
ءمم,لَبِإِمَامٍ,1
ءمم,وَأُمَمٌ,1
ءمم,وَأُمَّهَاتُ,1
ءمم,وَأُمَّهَاتُكُمُ,1
ءمم,وَأُمَّهُ,2
ءمم,وَأُمُّهُ,1
ءمم,وَأُمِّهِ,1
ءمم,وَأُمِّيَ,1
ءمم,وَإِمَائِكُم,1
ءمم,وَالأُمِّيِّنَ,1
ءمم,وَلأَمَةٌ,1
ءمم,يَبْنَؤُمَّ,1
ءمن,ءَأَمِنتُم,1
ءمن,ءَامَنتُ,3
ءمن,ءَامَنتُم,8
ءمن,ءَامَنَ,26
ءمن,ءَامَنَت,4
ءمن,ءَامَنُكُم,1
ءمن,ءَامَنُوا,253
ءمن,ءَامَنَّا,31
ءمن,ءَامِن,1
ءمن,ءَامِنًا,6
ءمن,ءَامِنَةً,1
ءمن,ءَامِنُوا,10
ءمن,ءَامِنُونَ,2
ءمن,ءَامِنِينَ,7
ءمن,أَفَأَمِنتُم,1
ءمن,أَفَأَمِنَ,2
ءمن,أَفَأَمِنُوا,2
ءمن,أَفَتُؤْمِنُونَ,1
ءمن,أَمَانَاتِكُم,1
ءمن,أَمَانَتَهُ,1
ءمن,أَمَنَةً,2
ءمن,أَمِنتُكُم,1
ءمن,أَمِنتُم,4
ءمن,أَمِنَ,2
ءمن,أَمِينٌ,9
ءمن,أَمِينٍ,2
ءمن,أَمْنًا,1
ءمن,أَنُؤْمِنُ,3
ءمن,إِيمَانًا,7
ءمن,إِيمَانَكُم,1
ءمن,إِيمَانَهُ,1
ءمن,إِيمَانَهُم,1
ءمن,إِيمَانُكُم,1
ءمن,إِيمَانُهَا,2
ءمن,إِيمَانُهُم,2
ءمن,إِيمَانِكُم,4
ءمن,إِيمَانِهَا,1
ءمن,إِيمَانِهِ,1
ءمن,إِيمَانِهِم,3
ءمن,اؤْتُمِنَ,1
ءمن,الأَمَانَاتِ,1
ءمن,الأَمَانَةَ,1
ءمن,الأَمِنِينَ,1
ءمن,الأَمِينُ,2
ءمن,الأَمِينِ,1
ءن,أَءِنَّا,9
ءن,أَءِنَّكَ,2
ءن,أَئِن,1
ءن,أَئِنَّ,1
ءن,أَئِنَّا,2
ءن,أَئِنَّكُم,4
ءن,أَفَإِين,2
ءن,أَلاَّ,45
ءن,أَلَن,1
ءن,أَلَّن,2
ءن,أَن,519
ءن,أَنِ,20
ءن,أَنَّ,99
ءن,أَنَّا,18
ءن,أَنَّكَ,3
ءن,أَنَّكُم,14
ءن,أَنَّمَا,19
ءن,أَنَّنَا,1
ءن,أَنَّهَا,4
ءن,أَنَّهُ,23
ءن,أَنَّهُم,41
ءن,أَنَّهُمَا,2
ءن,أَنَّى,15
ءن,أَنِّي,15
ءن,إِلاَّ,662
ءن,إِن,344
ءن,إِنِ,13
ءن,إِنَّ,609
ءن,إِنَّا,156
ءن,إِنَّكَ,49
ءن,إِنَّكُم,31
ءن,إِنَّكِ,1
ءن,إِنَّمَا,113
ءن,إِنَّنَا,5
ءن,إِنَّنِي,6
ءن,إِنَّهَا,15
ءن,إِنَّهُ,147
ءن,إِنَّهُم,62
ءن,إِنَّهُمَا,1
ءن,إِنَّهُمُ,1
ءن,إِنَّهُنَّ,1
ءن,إِنِّي,131
ءن,بِأَن,3
ءن,بِأَنَّ,14
ءن,بِأَنَّا,2
ءن,بِأَنَّكُمُ,1
ءن,بِأَنَّنَا,1
ءن,بِأَنَّهُ,2
ءن,بِأَنَّهُم,24
ءن,بِأَنَّهُمُ,2
ءن,فَأَنَّ,2
ءن,فَأَنَّهُ,2
ءن,فَإِلَّم,1
ءن,فَإِن,89
ءن,فَإِنِ,8
ءن,فَإِنَّ,71
ءن,فَإِنَّا,10
ءن,فَإِنَّكَ,9
ءن,فَإِنَّكُم,2
ءن,فَإِنَّمَا,30
ءن,فَإِنَّهَا,3
ءن,فَإِنَّهُ,15
ءن,فَإِنَّهُم,10
ءن,فَإِنِّي,6
ءن,لأَن,1
ءن,لَئِن,25
ءن,لَئِنِ,3
ءن,لِئَلاَّ,3
ءن,وَأَلَّوِ,1
ءن,وَأَن,22
ءن,وَأَنِ,3
ءن,وَأَنَّ,43
ءن,وَأَنَّا,8
ءن,وَأَنَّكَ,1
ءن,وَأَنَّكُم,1
ءن,وَأَنَّهُ,13
ءن,وَأَنَّهُم,5
ءن,وَأَنَّى,2
ءن,وَأَنِّي,2
ءن,وَإِلاَّ,2
ءن,وَإِن,170
ءن,وَإِنِ,3
ءن,وَإِنَّ,81
ءن,وَإِنَّا,33
ءن,وَإِنَّكَ,6
ءن,وَإِنَّكُم,3
ءن,وَإِنَّمَا,3
ءن,وَإِنَّنَا,1
ءن,وَإِنَّنِي,1
ءن,وَإِنَّهَا,2
ءن,وَإِنَّهُ,24
ءن,وَإِنَّهُم,11
ءن,وَإِنَّهُمَا,1
ءن,وَإِنِّي,14
ءن,وَلَئِن,30
ءن,وَلَئِنِ,3
ءنا,أَنَا,48
ءنا,فَأَنَا,1
ءنا,وَأَنَا,18
ءنت,ءَأَنتَ,2
ءنت,ءَأَنتُم,7
ءنت,أَفَأَنتَ,6
ءنت,أَفَأَنتُم,1
ءنت,أَنتَ,55
ءنت,أَنتُم,74
ءنت,أَنتُمَا,1
ءنت,أَنتُمُ,2
ءنت,فَأَنتَ,2
ءنت,فَأَنتُم,1
ءنت,لأَنتَ,2
ءنت,لأَنتُم,1
ءنت,هَاأَنتُم,4
ءنت,وَأَنتَ,14
ءنت,وَأَنتُم,42
ءنت,وَأَنتُمُ,3
ءنث,أُنثَى,8
ءنث,إِنَاثًا,5
ءنث,الأُنثَى,2
ءنث,الأُنثَيَيْنِ,6
ءنث,بِالأُنثَى,2
ءنث,كَالأُنثَى,1
ءنث,وَأُنثَى,1
ءنث,وَإِنَاثًا,1
ءنث,وَالأُنثَى,4
ءنس,ءَانَسَ,1
ءنس,ءَانَسْتُ,3
ءنس,ءَانَسْتُم,1
ءنس,إِنسٌ,3
ءنس,إِنسَانٍ,1
ءنس,إِنسِيًّا,1
ءنس,الإِنسَانَ,27
ءنس,الإِنسَانُ,27
ءنس,الإِنسَانِ,4
ءنس,الإِنسُ,2
ءنس,الإِنسِ,4
ءنس,تَسْتَأْنِسُوا,1
ءنس,لِلإِنسَانِ,6
ءنس,لِلنَّاسِ,12
ءنس,مُسْتَئْنِسِينَ,1
ءنس,وَالإِنسَ,1
ءنس,وَالإِنسِ,8
ءنف,ءَانِفًا,1
ءنف,بِالأَنفِ,1
ءنف,وَالأَنفَ,1
ءنم,لِلأَنَامِ,1
ءنى,فَأَنَّى,11
ءني,ءَانٍ,1
ءني,ءَانَاءَ,2
ءني,ءَانَاءِي,1
ءني,ءَانِيَةٍ,1
ءني,إِنَاهُ,1
ءني,بِأَنِيَةٍ,1
ءني,يَأْنِ,1
ءهل,أَهْلَ,8
ءهل,أَهْلَنَا,1
ءهل,أَهْلَهَا,6
ءهل,أَهْلَهُ,4
ءهل,أَهْلُ,8
ءهل,أَهْلُهَا,2
ءهل,أَهْلُهُ,1
ءهل,أَهْلِ,23
ءهل,أَهْلِكَ,2
ءهل,أَهْلِنَا,1
ءهل,أَهْلِهَا,8
ءهل,أَهْلِهِ,9
ءهل,أَهْلِهِم,2
ءهل,أَهْلِهِمُ,1
ءهل,أَهْلِهِنَّ,1
ءهل,أَهْلِي,2
ءهل,أَهْلِيكُم,1
ءهل,أَهْلِيهِم,1
ءهل,بِأَهْلِكَ,3
ءهل,بِأَهْلِكُم,1
ءهل,بِأَهْلِهِ,2
ءهل,لأَهْلِ,1
ءهل,لأَهْلِهِ,3
ءهل,وَأَهْلَنَا,1
ءهل,وَأَهْلَهَا,1
ءهل,وَأَهْلَهُ,8
ءهل,وَأَهْلُ,1
ءهل,وَأَهْلُهَا,3
ءهل,وَأَهْلُونَا,1
ءهل,وَأَهْلِي,1
ءهل,وَأَهْلِيكُم,1
ءهل,وَأَهْلِيهِم,2
ءهل,يَاأَهْلَ,13
ءو,أَو,264
ءو,أَوَ,45
ءو,أَوِ,16
ءوب,أَوَّابٌ,4
ءوب,أَوَّابٍ,1
ءوب,أَوِّبِي,1
ءوب,إِيَابَهُم,1
ءوب,الْمَئَابِ,1
ءوب,لِلأَوَّابِينَ,1
ءوب,مَئَابًا,2
ءوب,مَئَابٍ,5
ءوب,مَئَابِ,1
ءود,يَئُودُهُ,1
ءول,أَوَّلَ,16
ءول,أَوَّلُ,3
ءول,أَوَّلِ,1
ءول,أُولاَهُم,1
ءول,أُولاَهُمَا,1
ءول,الأَوَّلُ,1
ءول,الأَوَّلُونَ,6
ءول,الأَوَّلِ,1
ءول,الأَوَّلِينَ,31
ءول,الأَوْلَيَانِ,1
ءول,الأُولَى,14
ءول,بِتَأْوِيلِ,2
ءول,بِتَأْوِيلِهِ,3
ءول,تَأْوِيلاً,2
ءول,تَأْوِيلَهُ,2
ءول,تَأْوِيلُ,2
ءول,تَأْوِيلُهُ,2
ءول,تَأْوِيلِ,3
ءول,تَأْوِيلِهِ,1
ءول,فَأَوْلَى,1
ءول,لأَوَّلِ,1
ءول,لأَوَّلِنَا,1
ءول,لأُولاَهُم,1
ءول,وَالأَوَّلِينَ,1
ءول,وَالأُولَى,3
ءوه,أَوَّاهٌ,1
ءوه,لأَوَّاهٌ,1
ءوي,ءَاوَوا,2
ءوي,ءَاوَى,2
ءوي,ءَاوِي,1
ءوي,أَوَى,1
ءوي,أَوَيْنَا,1
ءوي,الْمَأْوَى,4
ءوي,تُئْوِيهِ,1
ءوي,سَأَوِي,1
ءوي,فَأَوَاكُم,1
ءوي,فَأَوَى,1
ءوي,فَأْوُا,1
ءوي,فَمَأْوَاهُمُ,1
ءوي,مَأْوَاكُمُ,1
ءوي,مَأْوَاهُم,4
ءوي,مَأْوَاهُمُ,1
ءوي,وَءَاوَيْنَاهُمَا,1
ءوي,وَتُئْوِي,1
ءوي,وَمَأْوَاكُمُ,2
ءوي,وَمَأْوَاهُ,3
ءوي,وَمَأْوَاهُم,4
ءوي,وَمَأْوَاهُمُ,2
ءيد,أَيَّدتُّكَ,1
ءيد,أَيَّدَكَ,1
ءيد,فَأَيَّدْنَا,1
ءيد,وَأَيَّدَكُم,1
ءيد,وَأَيَّدَهُ,1
ءيد,وَأَيَّدَهُم,1
ءيد,وَأَيَّدْنَاهُ,2
ءيد,يُؤَيِّدُ,1
ءيك,الأَيْكَةِ,2
ءيك,لْئَيْكَةِ,2
ءيم,الأَيَامَى,1
ءين,ءَالأَنَ,2
ءين,أَيْنَ,14
ءين,أَيْنَمَا,3
ءين,الأَنَ,5
ءين,فَأَيْنَ,1
ءين,فَأَيْنَمَا,1
ءين,فَالأَنَ,1
ءيه,ءَايَاتٌ,7
ءيه,ءَايَاتٍ,10
ءيه,ءَايَاتُ,13
ءيه,ءَايَاتُنَا,12
ءيه,ءَايَاتُهُ,4
ءيه,ءَايَاتِ,21
ءيه,ءَايَاتِكَ,3
ءيه,ءَايَاتِنَا,22
ءيه,ءَايَاتِهَا,1
ءيه,ءَايَاتِهِ,27
ءيه,ءَايَاتِي,9
ءيه,ءَايَاتِيَ,1
ءيه,ءَايَةً,23
ءيه,ءَايَةٌ,9
ءيه,ءَايَةٍ,12
ءيه,ءَايَةَ,3
ءيه,ءَايَتَيْنِ,1
ءيه,ءَايَتُكَ,2
ءيه,أَيَاتٌ,1
ءيه,الأَيَاتُ,3
ءيه,الأَيَاتِ,28
ءيه,الأَيَةَ,1
ءيه,بِأَيَاتِ,34
ءيه,بِأَيَاتِنَا,57
ءيه,بِأَيَاتِهِ,4
ءيه,بِأَيَاتِي,4
ءيه,بِأَيَةٍ,12
ءيه,بِالأَيَاتِ,2
ءيه,لأَيَاتٍ,29
ءيه,لأَيَاتِنَا,1
ءيه,لأَيَةً,20
ءيه,وَءَايَاتِهِ,2
ءيه,وَءَايَةً,1
ءيه,وَءَايَةٌ,3
ءيو,إِي,1
ءيوب,أَيُّوبَ,1
ءيوب,وَأَيُّوبَ,3
ءيي,أَيًّا,1
ءيي,أَيَّ,1
ءيي,أَيَّانَ,6
ءيي,أَيَّتُهَا,1
ءيي,أَيَّمَا,1
ءيي,أَيُّ,3
ءيي,أَيُّكُم,4
ءيي,أَيُّنَا,1
ءيي,أَيُّهَ,2
ءيي,أَيُّهَا,8
ءيي,أَيُّهُم,6
ءيي,أَيِّ,2
ءيي,إِيَّاكَ,1
ءيي,إِيَّاكُم,2
ءيي,إِيَّانَا,2
ءيي,إِيَّاهُ,8
ءيي,بِأَييِّكُمُ,1
ءيي,بِأَيِّ,2
ءيي,فَأَيَّ,1
ءيي,فَأَيُّ,1
ءيي,فَإِيَّايَ,2
ءيي,فَبِأَيِّ,35
ءيي,فَكَأَيِّن,1
ءيي,لأَيِّ,1
ءيي,وَإِيَّاكَ,1
ءيي,وَإِيَّاكُم,4
ءيي,وَإِيَّاهُم,1
ءيي,وَإِيَّايَ,3
ءيي,وَكَأَيِّن,6
ءيي,يَاأَيَّتُهَا,1
ءيي,يَاأَيُّهَ,1
ءيي,يَاأَيُّهَا,142
إبراهيم,إِبْرَاهِمَ,9
إبراهيم,إِبْرَاهِمُ,6
إبراهيم,إِبْرَاهِيمَ,38
إبراهيم,إِبْرَاهِيمُ,5
إبراهيم,بِإِبْرَاهِيمَ,1
إبراهيم,لإَبْرَاهِيمَ,1
إبراهيم,لإِبْرَاهِيمَ,1
إبراهيم,وَإِبْرَاهِيمَ,4
إبراهيم,يَاإِبْرَاهِيمُ,4
إدريس,إِدْرِيسَ,1
إدريس,وَإِدْرِيسَ,1
إسحاق,إِسْحَاقَ,6
إسحاق,بِإِسْحَاقَ,2
إسحاق,وَإِسْحَاقَ,9
إسرائيل,إِسْرَاءِيلَ,41
إسرائيل,إِسْرَاءِيلُ,1
إسرائيل,وَإِسْرَاءِيلَ,1
إسماعيل,إِسْمَاعِيلَ,3
إسماعيل,وَإِسْمَاعِيلَ,8
إسماعيل,وَإِسْمَاعِيلُ,1
إلياس,إِلْيَاسَ,1
إلياس,وَإِلْيَاسَ,1
الر,الر,5
الم,الم,6
المر,المر,1
المص,المص,1
ب,بِكَ,10
ب,بِكُم,29
ب,بِكُمُ,6
ب,بِمَ,1
ب,بِنَا,4
ب,بِهَا,79
ب,بِهِ,327
ب,بِهِم,36
ب,بِهِمَا,3
ب,بِهِمُ,5
ب,بِهِنَّ,3
ب,بِي,11
ب,بِيَ,1
ب,وَبِهِ,2
بءر,وَبِئْرٍ,1
بءس,الْبَأْسَ,1
بءس,الْبَأْسَاءُ,1
بءس,الْبَأْسَاءِ,1
بءس,الْبَأْسِ,1
بءس,الْبَائِسَ,1
بءس,بَأْسًا,2
بءس,بَأْسٌ,1
بءس,بَأْسٍ,3
بءس,بَأْسَ,2
بءس,بَأْسَكُم,1
بءس,بَأْسَنَا,4
بءس,بَأْسُنَا,6
بءس,بَأْسُهُ,1
بءس,بَأْسُهُم,1
بءس,بَأْسِ,1
بءس,بَأْسِكُم,1
بءس,بَئِيسٍ,1
بءس,بِئْسَ,5
بءس,بِئْسَمَا,3
بءس,بِالْبَأْسَاءِ,2
بءس,تَبْتَئِس,2
بءس,فَبِئْسَ,7
بءس,فَلَبِئْسَ,1
بءس,لَبِئْسَ,5
بءس,وَبِئْسَ,15
بءس,وَلَبِئْسَ,4
بابل,بِبَابِلَ,1
بتر,الأَبْتَرُ,1
بتك,فَلَيُبَتِّكُنَّ,1
بتل,تَبْتِيلاً,1
بتل,وَتَبَتَّل,1
بثث,الْمَبْثُوثِ,1
بثث,بَثَّ,1
بثث,بَثِّي,1
بثث,مَبْثُوثَةٌ,1
بثث,مُنبَثًّا,1
بثث,وَبَثَّ,3
بثث,يَبُثُّ,1
بجس,فَانبَجَسَت,1
بحث,يَبْحَثُ,1
بحر,أَبْحُرٍ,1
بحر,الْبَحْرَ,7
بحر,الْبَحْرَانِ,1
بحر,الْبَحْرَيْنِ,4
بحر,الْبَحْرُ,2
بحر,الْبَحْرِ,14
بحر,الْبِحَارُ,2
بحر,بَحِيرَةٍ,1
بحر,بَحْرٍ,1
بحر,وَالْبَحْرُ,1
بحر,وَالْبَحْرِ,8
بخس,بَخْسًا,1
بخس,بَخْسٍ,1
بخس,تَبْخَسُوا,3
بخس,يَبْخَس,1
بخس,يُبْخَسُونَ,1
بخع,بَاخِعٌ,2
بخل,بَخِلَ,1
بخل,بَخِلُوا,2
بخل,بِالْبُخْلِ,2
بخل,تَبْخَلُوا,1
بخل,يَبْخَل,1
بخل,يَبْخَلُ,2
بخل,يَبْخَلُونَ,3
بدء,بَدَءُوكُم,1
بدء,بَدَأَ,1
بدء,بَدَأَكُم,1
بدء,بَدَأْنَا,1
بدء,فَبَدَأَ,1
بدء,وَبَدَأَ,1
بدء,يَبْدَؤُا,6
بدر,بِبَدْرٍ,1
بدر,وَبِدَارًا,1
بدع,ابْتَدَعُوهَا,1
بدع,بَدِيعُ,2
بدع,بِدْعًا,1
بدل,أَتَسْتَبْدِلُونَ,1
بدل,أُبَدِّلَهُ,1
بدل,اسْتِبْدَالَ,1
بدل,بَدَلاً,1
بدل,بَدَّلَ,1
بدل,بَدَّلَهُ,1
بدل,بَدَّلُوا,2
بدل,بَدَّلْنَا,3
بدل,بَدَّلْنَاهُم,1
بدل,بَدِّلْهُ,1
بدل,تَبَدَّلَ,1
بدل,تَبْدِيلاً,5
بدل,تَبْدِيلَ,2
بدل,تَتَبَدَّلُوا,1
بدل,تُبَدَّلُ,1
بدل,فَبَدَّلَ,2
بدل,مُبَدِّلَ,3
بدل,نُبَدِّلَ,2
بدل,وَبَدَّلْنَاهُم,1
بدل,وَلَيُبَدِّلَنَّهُم,1
بدل,وَيَسْتَبْدِل,1
بدل,يَتَبَدَّلِ,1
بدل,يَسْتَبْدِل,1
بدل,يُبَدَّلُ,1
بدل,يُبَدِّل,1
بدل,يُبَدِّلَ,1
بدل,يُبَدِّلُ,1
بدل,يُبَدِّلُوا,1
بدل,يُبَدِّلُونَهُ,1
بدل,يُبْدِلَنَا,1
بدل,يُبْدِلَهُ,1
بدل,يُبْدِلَهُمَا,1
بدن,بِبَدَنِكَ,1
بدن,وَالْبُدْنَ,1
بدي,الْبَدْوِ,1
بدي,بَادُونَ,1
بدي,بَادِيَ,1
بدي,بَدَا,2
بدي,بَدَت,1
بدي,بَدَتِ,1
بدي,تُبْدَ,2
بدي,تُبْدُوا,4
بدي,تُبْدُونَ,3
بدي,تُبْدُونَهَا,1
بدي,تُبْدُوهُ,1
بدي,فَبَدَت,1
بدي,لَتُبْدِي,1
بدي,لِيُبْدِيَ,1
بدي,مُبْدِيهِ,1
بدي,وَالْبَادِ,1
بدي,وَبَدَا,4
بدي,يُبْدُونَ,1
بدي,يُبْدِئُ,3
بدي,يُبْدِهَا,1
بدي,يُبْدِينَ,2
بذر,الْمُبَذِّرِينَ,1
بذر,تَبْذِيرًا,1
بذر,تُبَذِّر,1
برء,أُبَرِّئُ,1
برء,الْبَارِئُ,1
برء,بَارِئِكُم,2
برء,بَرَاءٌ,1
برء,بَرَاءَةٌ,2
برء,بَرِيءٌ,9
برء,بَرِيئًا,1
برء,بَرِيئُونَ,1
برء,بُرَءَاؤُا,1
برء,تَبَرَّءُوا,1
برء,تَبَرَّأَ,2
برء,تَبَرَّأْنَا,1
برء,فَبَرَّأَهُ,1
برء,فَنَتَبَرَّأَ,1
برء,مُبَرَّءُونَ,1
برء,نَبْرَأَهَا,1
برء,وَأُبْرِئُ,1
برء,وَتُبْرِئُ,1
برج,الْبُرُوجِ,1
برج,بُرُوجًا,2
برج,بُرُوجٍ,1
برج,تَبَرَّجْنَ,1
برج,تَبَرُّجَ,1
برج,مُتَبَرِّجَاتٍ,1
برح,أَبْرَحَ,1
برح,أَبْرَحُ,1
برح,نَبْرَحَ,1
برد,بَارِدٌ,1
برد,بَارِدٍ,1
برد,بَرَدٍ,1
برد,بَرْدًا,2
برر,الأَبْرَارَ,3
برر,الأَبْرَارِ,2
برر,الْبَرُّ,1
برر,الْبَرِّ,12
برر,الْبِرَّ,4
برر,الْبِرُّ,1
برر,الْبِرِّ,1
برر,بَرَرَةٍ,1
برر,بِالْبِرِّ,2
برر,تَبَرُّوا,1
برر,تَبَرُّوهُم,1
برر,لِلأَبْرَارِ,1
برر,وَبَرًّا,2
برز,بَارِزَةً,1
برز,بَارِزُونَ,1
برز,بَرَزُوا,2
برز,لَبَرَزَ,1
برز,وَبَرَزُوا,2
برز,وَبُرِّزَتِ,2
برزخ,بَرْزَخًا,1
برزخ,بَرْزَخٌ,2
برص,وَالأَبْرَصَ,2
برق,إِسْتَبْرَقٍ,1
برق,الْبَرْقَ,2
برق,الْبَرْقُ,1
برق,بَرِقَ,1
برق,بَرْقِهِ,1
برق,وَأَبَارِيقَ,1
برق,وَإِسْتَبْرَقٌ,1
برق,وَإِسْتَبْرَقٍ,2
برق,وَبَرْقٌ,1
برك,الْمُبَارَكَةِ,1
برك,بَارَكْنَا,5
برك,بَرَكَاتٍ,1
برك,بُورِكَ,1
برك,تَبَارَكَ,6
برك,فَتَبَارَكَ,2
برك,مُبَارَكًا,4
برك,مُبَارَكٌ,4
برك,مُبَارَكَةً,1
برك,مُبَارَكَةٍ,2
برك,وَبَارَكَ,1
برك,وَبَارَكْنَا,1
برك,وَبَرَكَاتٍ,1
برك,وَبَرَكَاتُهُ,1
برك,وَتَبَارَكَ,1
برم,أَبْرَمُوا,1
برم,مُبْرِمُونَ,1
برهن,بُرْهَانٌ,1
برهن,بُرْهَانَ,2
برهن,بُرْهَانَانِ,1
برهن,بُرْهَانَكُم,4
بري,الْبَرِيَّةِ,2
بزغ,بَازِغًا,1
بزغ,بَازِغَةً,1
بسر,بَاسِرَةٌ,1
بسر,وَبَسَرَ,1
بسس,بَسًّا,1
بسس,وَبُسَّتِ,1
بسط,الْبَسْطِ,1
بسط,بَاسِطٌ,1
بسط,بَاسِطُوا,1
بسط,بَسَطتَ,1
بسط,بَسَطَ,1
بسط,بَسْطَةً,1
بسط,بَصْطَةً,1
بسط,بِبَاسِطٍ,1
بسط,بِسَاطًا,1
بسط,تَبْسُطْهَا,1
بسط,فَيَبْسُطُهُ,1
بسط,كَبَاسِطِ,1
بسط,مَبْسُوطَتَانِ,1
